split,image_path,label_path,klass,disease_code,risk,x0,y0,x1,y1
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201118_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201118_9.jpeg.json,disease_3,3,1,1640.0,183.0,4032.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201124_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201124_1.jpeg.json,disease_3,3,1,706.0,548.0,2484.0,3011.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201124_20.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201124_20.jpeg.json,disease_3,3,1,1066.0,65.0,3366.0,2969.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201124_21.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201124_21.jpeg.json,disease_3,3,1,166.0,60.0,3306.0,2584.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201124_22.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201124_22.jpeg.json,disease_3,3,1,616.0,440.0,3916.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201124_24.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201124_24.jpeg.json,disease_3,3,1,280.0,0.0,3233.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_3592b_20201124_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_3592b_20201124_4.jpeg.json,disease_3,3,1,652.0,180.0,3548.0,2178.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201021_12.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201021_12.jpg.json,disease_3,3,1,692.0,1375.0,2298.0,2662.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201021_2.jpg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201021_2.jpg.json,disease_3,3,1,747.0,598.0,2566.0,2679.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201022_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201022_12.jpeg.json,disease_3,3,1,1.0,216.0,2099.0,2425.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201022_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201022_13.jpeg.json,disease_3,3,1,0.0,1562.0,2085.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201022_16.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201022_16.jpeg.json,disease_3,3,1,593.0,176.0,2258.0,1984.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201022_18.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201022_18.jpeg.json,disease_3,3,1,693.0,1074.0,2165.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201022_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201022_7.jpeg.json,disease_3,3,1,180.0,376.0,1798.0,2258.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201022_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201022_8.jpeg.json,disease_3,3,1,0.0,202.0,3024.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_10.jpeg.json,disease_3,3,1,60.0,0.0,2415.0,2752.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_11.jpeg.json,disease_3,3,1,520.0,802.0,3456.0,3104.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_13.jpeg.json,disease_3,3,1,1668.0,83.0,3446.0,2553.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_14.jpeg.json,disease_3,3,1,1678.0,1023.0,3456.0,3163.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_15.jpeg.json,disease_3,3,1,468.0,253.0,2496.0,3093.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_16.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_16.jpeg.json,disease_3,3,1,0.0,1046.0,2598.0,3336.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_18.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_18.jpeg.json,disease_3,3,1,0.0,0.0,3456.0,3456.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_20.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_20.jpeg.json,disease_3,3,1,210.0,336.0,2608.0,3336.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_21.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_21.jpeg.json,disease_3,3,1,1060.0,6.0,3438.0,2906.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_23.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_23.jpeg.json,disease_3,3,1,260.0,926.0,2088.0,3456.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_25.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_25.jpeg.json,disease_3,3,1,0.0,1076.0,3456.0,3456.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_26.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_26.jpeg.json,disease_3,3,1,0.0,0.0,2626.0,2130.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_27.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_27.jpeg.json,disease_3,3,1,550.0,806.0,3456.0,3096.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_30.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_30.jpeg.json,disease_3,3,1,1489.0,1076.0,3455.0,3456.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_32.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_32.jpeg.json,disease_3,3,1,0.0,1186.0,2556.0,3176.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_4.jpeg.json,disease_3,3,1,0.0,336.0,2596.0,3036.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_6.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_6.jpeg.json,disease_3,3,1,880.0,0.0,2556.0,2610.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_7.jpeg.json,disease_3,3,1,180.0,926.0,2146.0,3456.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_8.jpeg.json,disease_3,3,1,0.0,56.0,1156.0,3236.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201023_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201023_9.jpeg.json,disease_3,3,1,0.0,1066.0,3456.0,3446.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201030_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201030_1.jpeg.json,disease_3,3,1,567.0,0.0,2574.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201030_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201030_15.jpeg.json,disease_3,3,1,300.0,834.0,2944.0,2334.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201030_16.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201030_16.jpeg.json,disease_3,3,1,200.0,204.0,1724.0,2684.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201030_17.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201030_17.jpeg.json,disease_3,3,1,0.0,304.0,3024.0,1684.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201030_2.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201030_2.jpeg.json,disease_3,3,1,580.0,404.0,2604.0,2804.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201030_20.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201030_20.jpeg.json,disease_3,3,1,20.0,0.0,3024.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201030_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201030_3.jpeg.json,disease_3,3,1,950.0,0.0,3024.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201030_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201030_4.jpeg.json,disease_3,3,1,1540.0,1084.0,2644.0,2364.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201030_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201030_7.jpeg.json,disease_3,3,1,390.0,964.0,3024.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201030_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201030_8.jpeg.json,disease_3,3,1,490.0,274.0,2624.0,2594.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201030_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201030_9.jpeg.json,disease_3,3,1,1300.0,374.0,2754.0,2064.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201105_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201105_1.jpeg.json,disease_3,3,1,850.0,984.0,2324.0,2724.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201105_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201105_13.jpeg.json,disease_3,3,1,690.0,204.0,2924.0,2584.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201105_14.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201105_14.jpeg.json,disease_3,3,1,110.0,594.0,2594.0,2844.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201105_16.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201105_16.jpeg.json,disease_3,3,1,537.0,180.0,3021.0,2430.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201105_17.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201105_17.jpeg.json,disease_3,3,1,65.0,222.0,2598.0,2262.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201105_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201105_3.jpeg.json,disease_3,3,1,0.0,0.0,2553.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201105_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201105_4.jpeg.json,disease_3,3,1,585.0,552.0,2708.0,2482.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201105_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201105_5.jpeg.json,disease_3,3,1,5.0,202.0,1708.0,2092.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_1.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_1.jpeg.json,disease_3,3,1,455.0,132.0,2988.0,2172.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_10.jpeg.json,disease_3,3,1,0.0,0.0,2748.0,2572.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_11.jpeg.json,disease_3,3,1,292.0,382.0,2585.0,1962.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_12.jpeg.json,disease_3,3,1,318.0,422.0,2611.0,2242.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_13.jpeg.json,disease_3,3,1,25.0,42.0,3024.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_15.jpeg.json,disease_3,3,1,536.0,18.0,3024.0,3014.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_2.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_2.jpeg.json,disease_3,3,1,13.0,1267.0,2175.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_20.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_20.jpeg.json,disease_3,3,1,0.0,6.0,2499.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_3.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_3.jpeg.json,disease_3,3,1,0.0,416.0,3024.0,2416.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_4.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_4.jpeg.json,disease_3,3,1,805.0,602.0,2445.0,2008.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_5.jpeg.json,disease_3,3,1,951.0,602.0,2777.0,2528.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_8.jpeg.json,disease_3,3,1,585.0,222.0,3024.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201106_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201106_9.jpeg.json,disease_3,3,1,0.0,576.0,2439.0,2698.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201113_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201113_13.jpeg.json,disease_3,3,1,991.0,266.0,3024.0,2765.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201113_2.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201113_2.jpeg.json,disease_3,3,1,483.0,146.0,2516.0,2779.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201113_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201113_5.jpeg.json,disease_3,3,1,525.0,22.0,3024.0,2444.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201113_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201113_7.jpeg.json,disease_3,3,1,16.0,663.0,1956.0,2650.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201119_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201119_15.jpeg.json,disease_3,3,1,1465.0,368.0,3024.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201119_16.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201119_16.jpeg.json,disease_3,3,1,0.0,0.0,2939.0,2422.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201119_18.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201119_18.jpeg.json,disease_3,3,1,12.0,0.0,3024.0,2649.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201119_19.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201119_19.jpeg.json,disease_3,3,1,0.0,0.0,3012.0,2142.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201119_21.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201119_21.jpeg.json,disease_3,3,1,0.0,82.0,2580.0,2956.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201119_23.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201119_23.jpeg.json,disease_3,3,1,0.0,628.0,2834.0,2655.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201119_28.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201119_28.jpeg.json,disease_3,3,1,579.0,436.0,2897.0,2778.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201119_30.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201119_30.jpeg.json,disease_3,3,1,7.0,0.0,2427.0,2620.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201119_32.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201119_32.jpeg.json,disease_3,3,1,1359.0,462.0,2371.0,2737.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201119_36.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201119_36.jpeg.json,disease_3,3,1,1545.0,1129.0,3024.0,2204.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201119_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201119_5.jpeg.json,disease_3,3,1,998.0,349.0,3024.0,2935.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201120_10.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201120_10.jpeg.json,disease_3,3,1,471.0,356.0,2998.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201120_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201120_12.jpeg.json,disease_3,3,1,1117.0,0.0,3024.0,2313.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201120_17.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201120_17.jpeg.json,disease_3,3,1,1423.0,521.0,2844.0,1981.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201120_2.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201120_2.jpeg.json,disease_3,3,1,786.0,607.0,2859.0,2921.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201120_20.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201120_20.jpeg.json,disease_3,3,1,364.0,714.0,3024.0,2523.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201120_21.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201120_21.jpeg.json,disease_3,3,1,819.0,780.0,2892.0,2641.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201120_28.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201120_28.jpeg.json,disease_3,3,1,33.0,91.0,2989.0,2291.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201120_29.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201120_29.jpeg.json,disease_3,3,1,0.0,970.0,2758.0,2717.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201120_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201120_5.jpeg.json,disease_3,3,1,1385.0,1167.0,2718.0,1694.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201120_6.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201120_6.jpeg.json,disease_3,3,1,0.0,707.0,3024.0,2827.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201120_7.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201120_7.jpeg.json,disease_3,3,1,460.0,68.0,2297.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201120_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201120_8.jpeg.json,disease_3,3,1,50.0,304.0,1970.0,2997.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201127_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201127_12.jpeg.json,disease_3,3,1,0.0,6.0,2451.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201127_8.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201127_8.jpeg.json,disease_3,3,1,58.0,661.0,2612.0,3008.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_5389e_20201127_9.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_5389e_20201127_9.jpeg.json,disease_3,3,1,0.0,760.0,2261.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201028_17.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201028_17.jpeg.json,disease_3,3,1,9.0,5.0,4019.0,3011.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201028_22.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201028_22.jpeg.json,disease_3,3,1,10.0,5.0,4030.0,2982.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201028_24.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201028_24.jpeg.json,disease_3,3,1,362.0,242.0,3972.0,2952.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201028_25.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201028_25.jpeg.json,disease_3,3,1,23.0,0.0,4032.0,2978.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201028_29.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201028_29.jpeg.json,disease_3,3,1,2.0,1349.0,4017.0,3016.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201028_5.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201028_5.jpeg.json,disease_3,3,1,200.0,1033.0,3374.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201028_6.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201028_6.jpeg.json,disease_3,3,1,74.0,0.0,3637.0,3009.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201102_11.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201102_11.jpeg.json,disease_3,3,1,341.0,0.0,3780.0,3017.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201102_12.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201102_12.jpeg.json,disease_3,3,1,571.0,26.0,3997.0,3024.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201102_13.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201102_13.jpeg.json,disease_3,3,1,404.0,140.0,3267.0,3023.0
train,data/by_disease/train/disease_3/images/V006_79_1_03_02_03_12_1_6814e_20201102_15.jpeg,data/by_disease/train/disease_3/labels/V006_79_1_03_02_03_12_1_6814e_20201102_15.jpeg.json,disease_3,3,1,1054.0,0.0,3214.0,3010.0
