split,image_path,label_path,klass,disease_code,risk,x0,y0,x1,y1,label_normal_vs_d3,label_normal_vs_d4,label_normal_d3_d4,in_train_normal_vs_d3,in_train_normal_vs_d4,in_train_normal_d3_d4
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0174_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0174_S01_1.jpg.json,normal,0,0,604.0,313.0,2448.0,3368.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0175_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0175_S01_1.jpg.json,normal,0,0,701.0,715.0,2405.0,3832.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0176_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0176_S01_1.jpg.json,normal,0,0,830.0,360.0,3741.0,2536.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0177_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0177_S01_1.jpg.json,normal,0,0,772.0,272.0,2386.0,3658.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0179_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0179_S01_1.jpg.json,normal,0,0,578.0,166.0,2508.0,2764.0,0,0,0,1,1,1
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0180_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0180_S01_1.jpg.json,normal,0,0,835.0,255.0,2463.0,3402.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0181_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0181_S01_1.jpg.json,normal,0,0,901.0,782.0,2553.0,3784.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0182_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0182_S01_1.jpg.json,normal,0,0,707.0,57.0,2214.0,3355.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0184_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0184_S01_1.jpg.json,normal,0,0,304.0,147.0,2246.0,3066.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0186_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0186_S01_1.jpg.json,normal,0,0,534.0,478.0,2415.0,3883.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0188_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0188_S01_1.jpg.json,normal,0,0,0.0,465.0,3667.0,2854.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0189_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0189_S01_1.jpg.json,normal,0,0,710.0,1123.0,2438.0,3731.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0190_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0190_S01_1.jpg.json,normal,0,0,776.0,78.0,2276.0,2748.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0191_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0191_S01_1.jpg.json,normal,0,0,859.0,70.0,2378.0,2946.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0192_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0192_S01_1.jpg.json,normal,0,0,818.0,932.0,2170.0,2363.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0193_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0193_S01_1.jpg.json,normal,0,0,793.0,275.0,2372.0,2862.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0194_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0194_S01_1.jpg.json,normal,0,0,745.0,1130.0,2347.0,3645.0,0,0,0,1,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0195_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0195_S01_1.jpg.json,normal,0,0,520.0,0.0,2370.0,3722.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0196_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0196_S01_1.jpg.json,normal,0,0,542.0,0.0,2342.0,3860.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0197_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0197_S01_1.jpg.json,normal,0,0,259.0,543.0,4000.0,2483.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0198_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0198_S01_1.jpg.json,normal,0,0,101.0,418.0,3856.0,2345.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0199_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0199_S01_1.jpg.json,normal,0,0,522.0,45.0,2515.0,3450.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0200_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0200_S01_1.jpg.json,normal,0,0,495.0,225.0,2415.0,3346.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0201_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0201_S01_1.jpg.json,normal,0,0,538.0,775.0,2260.0,3581.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0202_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0202_S01_1.jpg.json,normal,0,0,821.0,0.0,2393.0,2812.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0204_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0204_S01_1.jpg.json,normal,0,0,325.0,610.0,2483.0,2724.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0207_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0207_S01_1.jpg.json,normal,0,0,842.0,685.0,2692.0,3910.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0208_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0208_S01_1.jpg.json,normal,0,0,319.0,581.0,3874.0,2495.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0209_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0209_S01_1.jpg.json,normal,0,0,581.0,198.0,2297.0,3672.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0210_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0210_S01_1.jpg.json,normal,0,0,552.0,295.0,2356.0,2993.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0211_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0211_S01_1.jpg.json,normal,0,0,173.0,1232.0,2585.0,3137.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0212_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0212_S01_1.jpg.json,normal,0,0,602.0,174.0,2525.0,3760.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0214_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0214_S01_1.jpg.json,normal,0,0,588.0,21.0,2681.0,4000.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0215_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0215_S01_1.jpg.json,normal,0,0,696.0,240.0,2426.0,2984.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0219_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0219_S01_1.jpg.json,normal,0,0,607.0,607.0,2437.0,3862.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0220_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0220_S01_1.jpg.json,normal,0,0,554.0,372.0,3735.0,2412.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0222_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0222_S01_1.jpg.json,normal,0,0,627.0,137.0,2350.0,3114.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0223_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0223_S01_1.jpg.json,normal,0,0,516.0,158.0,2283.0,3868.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0224_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0224_S01_1.jpg.json,normal,0,0,492.0,843.0,2302.0,3674.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0225_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0225_S01_1.jpg.json,normal,0,0,703.0,166.0,2185.0,3444.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0226_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0226_S01_1.jpg.json,normal,0,0,541.0,613.0,3893.0,2353.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0228_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0228_S01_1.jpg.json,normal,0,0,574.0,771.0,2413.0,3952.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0230_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0230_S01_1.jpg.json,normal,0,0,523.0,450.0,2507.0,3343.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0231_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0231_S01_1.jpg.json,normal,0,0,798.0,77.0,2294.0,3473.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0232_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0232_S01_1.jpg.json,normal,0,0,545.0,354.0,2418.0,3567.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0233_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0233_S01_1.jpg.json,normal,0,0,564.0,350.0,2388.0,3076.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0235_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0235_S01_1.jpg.json,normal,0,0,600.0,660.0,2592.0,3890.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0236_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0236_S01_1.jpg.json,normal,0,0,648.0,228.0,2374.0,3882.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0237_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0237_S01_1.jpg.json,normal,0,0,591.0,469.0,2305.0,3024.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0239_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0239_S01_1.jpg.json,normal,0,0,529.0,165.0,2231.0,3832.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0240_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0240_S01_1.jpg.json,normal,0,0,638.0,259.0,2566.0,3607.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0241_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0241_S01_1.jpg.json,normal,0,0,414.0,185.0,2146.0,3640.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0243_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0243_S01_1.jpg.json,normal,0,0,653.0,64.0,2466.0,3810.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0244_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0244_S01_1.jpg.json,normal,0,0,730.0,166.0,2755.0,3764.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0245_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0245_S01_1.jpg.json,normal,0,0,749.0,248.0,2597.0,3688.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0246_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0246_S01_1.jpg.json,normal,0,0,625.0,122.0,2418.0,3874.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0247_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0247_S01_1.jpg.json,normal,0,0,261.0,331.0,2412.0,3598.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0249_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0249_S01_1.jpg.json,normal,0,0,791.0,132.0,2359.0,3843.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0250_S01_1.jpg,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c17_20210114_0250_S01_1.jpg.json,normal,0,0,674.0,311.0,2619.0,3909.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0000_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0000_S01_1.JPG.json,normal,0,0,534.0,187.0,2840.0,3970.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0000_S01_4.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0000_S01_4.JPG.json,normal,0,0,707.0,308.0,2220.0,1761.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0002_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0002_S01_1.JPG.json,normal,0,0,611.0,247.0,2681.0,2734.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0003_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0003_S01_1.JPG.json,normal,0,0,504.0,400.0,2235.0,3655.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0004_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0004_S01_1.JPG.json,normal,0,0,672.0,39.0,2898.0,3921.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0006_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0006_S01_1.JPG.json,normal,0,0,657.0,153.0,2415.0,3530.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0008_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0008_S01_1.JPG.json,normal,0,0,754.0,430.0,2582.0,3889.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0009_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0009_S01_1.JPG.json,normal,0,0,871.0,572.0,2554.0,3722.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0010_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0010_S01_1.JPG.json,normal,0,0,656.0,757.0,2313.0,3747.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0011_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0011_S01_1.JPG.json,normal,0,0,1051.0,720.0,2107.0,2684.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0012_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0012_S01_1.JPG.json,normal,0,0,778.0,220.0,2691.0,3710.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0013_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0013_S01_1.JPG.json,normal,0,0,528.0,484.0,2239.0,3827.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0015_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0015_S01_1.JPG.json,normal,0,0,788.0,1101.0,1958.0,3177.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0016_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0016_S01_1.JPG.json,normal,0,0,729.0,647.0,2279.0,3788.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0018_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0018_S01_1.JPG.json,normal,0,0,507.0,614.0,2139.0,3674.0,0,0,0,1,1,1
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0021_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0021_S01_1.JPG.json,normal,0,0,406.0,168.0,2145.0,3893.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0023_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0023_S01_1.JPG.json,normal,0,0,365.0,230.0,2180.0,3473.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0026_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0026_S01_1.JPG.json,normal,0,0,766.0,346.0,2114.0,3622.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0028_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0028_S01_1.JPG.json,normal,0,0,581.0,346.0,2134.0,3450.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0029_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0029_S01_1.JPG.json,normal,0,0,657.0,304.0,2438.0,3396.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0031_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0031_S01_1.JPG.json,normal,0,0,833.0,807.0,2293.0,3489.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0033_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0033_S01_1.JPG.json,normal,0,0,997.0,516.0,2032.0,3612.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0034_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0034_S01_1.JPG.json,normal,0,0,681.0,73.0,2835.0,4032.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0035_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0035_S01_1.JPG.json,normal,0,0,585.0,582.0,2188.0,3830.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0037_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0037_S01_1.JPG.json,normal,0,0,700.0,608.0,2457.0,3894.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0038_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0038_S01_1.JPG.json,normal,0,0,419.0,267.0,2522.0,3971.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0040_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0040_S01_1.JPG.json,normal,0,0,389.0,110.0,2431.0,3711.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0041_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0041_S01_1.JPG.json,normal,0,0,330.0,79.0,2513.0,3663.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0042_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0042_S01_1.JPG.json,normal,0,0,854.0,670.0,2337.0,3641.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0043_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0043_S01_1.JPG.json,normal,0,0,650.0,663.0,2582.0,3693.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0045_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0045_S01_1.JPG.json,normal,0,0,656.0,237.0,2419.0,3770.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0046_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0046_S01_1.JPG.json,normal,0,0,602.0,230.0,2553.0,3812.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0047_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0047_S01_1.JPG.json,normal,0,0,573.0,344.0,2493.0,3645.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0048_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0048_S01_1.JPG.json,normal,0,0,720.0,451.0,2342.0,3924.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0049_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0049_S01_1.JPG.json,normal,0,0,754.0,408.0,2385.0,3451.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0050_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0050_S01_1.JPG.json,normal,0,0,753.0,184.0,2321.0,3290.0,0,0,0,0,0,0
train,data/train/[원천]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0051_S01_1.JPG,data/train/[라벨]무_0.정상/V006_79_0_00_02_03_12_0_c18_20201221_0051_S01_1.JPG.json,normal,0,0,606.0,287.0,2402.0,3960.0,0,0,0,0,0,0
