split,klass,disease_code,risk,crop,area,grow,region,date,img_w,img_h,aspect,n_boxes,ext,box_w,box_h,box_area,box_rel_area,box_aspect,cx_norm,cy_norm
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3134,1916,6004744,0.5003953333333333,1.6356993736951984,0.51,0.49666666666666665
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2501,1555,3889055,0.32408791666666664,1.6083601286173634,0.45816666666666667,0.544375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1625,3290,5346250,0.4455208333333333,0.4939209726443769,0.4691666666666667,0.56125
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3532,1590,5615880,0.46799,2.221383647798742,0.4875,0.465
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1370,3438,4710060,0.392505,0.39848749272833045,0.5,0.4655
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1440,2668,3841920,0.32016,0.5397301349325337,0.4686666666666667,0.38225
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1670,2545,4250150,0.35417916666666666,0.656188605108055,0.545,0.381875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1540,1937,2982980,0.24858166666666667,0.7950438822922045,0.521,0.325875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1554,3222,5006988,0.417249,0.4823091247672253,0.546,0.442
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1465,3105,4548825,0.37906875,0.4718196457326892,0.5918333333333333,0.399625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1508,2958,4460664,0.371722,0.5098039215686274,0.49966666666666665,0.38425
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1756,3180,5584080,0.46534,0.5522012578616352,0.47833333333333333,0.3975
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1783,2708,4828364,0.4023636666666667,0.6584194977843427,0.4505,0.365
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1928,2714,5232592,0.43604933333333334,0.7103905674281503,0.478,0.39475
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1902,3623,6890946,0.5742455,0.524979298923544,0.593,0.474375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1614,3666,5916924,0.493077,0.4402618657937807,0.5143333333333333,0.50475
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2417,1940,4688980,0.3907483333333333,1.2458762886597938,0.49383333333333335,0.5295
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2576,3742,9639392,0.8032826666666667,0.6884019241047569,0.5706666666666667,0.50875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1714,2800,4799200,0.3999333333333333,0.6121428571428571,0.507,0.395
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1668,2506,4180008,0.348334,0.6656025538707103,0.49266666666666664,0.42275
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1380,3437,4743060,0.395255,0.4015129473377946,0.558,0.446375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1283,2948,3782284,0.31519033333333335,0.4352103120759837,0.4995,0.415
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1599,3182,5088018,0.4240015,0.5025141420490258,0.4851666666666667,0.42425
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1511,3044,4599484,0.38329033333333334,0.4963863337713535,0.4935,0.43025
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1414,2751,3889914,0.3241595,0.5139949109414759,0.5366666666666666,0.440875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1536,2335,3586560,0.29888,0.6578158458244111,0.4846666666666667,0.329875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1581,2269,3587289,0.29894075,0.6967827236668136,0.5495,0.304875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1239,1856,2299584,0.191632,0.6675646551724138,0.5171666666666667,0.3195
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3690,1716,6332040,0.52767,2.1503496503496504,0.53875,0.4533333333333333
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3730,1775,6620750,0.5517291666666667,2.101408450704225,0.52575,0.44383333333333336
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1840,2620,4820800,0.40173333333333333,0.7022900763358778,0.571,0.3775
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1563,2523,3943449,0.32862075,0.619500594530321,0.49283333333333335,0.349875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2121,2894,6138174,0.5115145,0.7328956461644782,0.5515,0.608
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3108,1884,5855472,0.487956,1.6496815286624205,0.5555,0.494
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3042,1764,5366088,0.447174,1.7244897959183674,0.60625,0.482
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1743,3635,6335805,0.52798375,0.4795048143053645,0.5378333333333334,0.468125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1811,2365,4283015,0.35691791666666667,0.7657505285412262,0.5495,0.311125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1614,2182,3521748,0.293479,0.7396883593033914,0.4653333333333333,0.284
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1552,2340,3631680,0.30264,0.6632478632478632,0.513,0.335
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1865,2968,5535320,0.46127666666666667,0.6283692722371967,0.5345,0.4725
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1915,2419,4632385,0.38603208333333333,0.791649441918148,0.5371666666666667,0.429375
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,2516,1916,4820656,0.4017213333333333,1.313152400835073,0.4215,0.4126666666666667
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2002,2510,5025020,0.4187516666666667,0.797609561752988,0.5296666666666666,0.35125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1611,2025,3262275,0.27185625,0.7955555555555556,0.4635,0.426875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1812,2833,5133396,0.427783,0.6396046593716908,0.5283333333333333,0.369375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1816,2796,5077536,0.423128,0.6494992846924177,0.47433333333333333,0.3495
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1691,2275,3847025,0.3205854166666667,0.7432967032967033,0.4205,0.306875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1404,2382,3344328,0.278694,0.5894206549118388,0.536,0.4225
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1384,2454,3396336,0.283028,0.5639771801140995,0.5663333333333334,0.34325
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1745,2840,4955800,0.4129833333333333,0.6144366197183099,0.5245,0.3745
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1588,2598,4125624,0.343802,0.611239414934565,0.5463333333333333,0.32475
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1591,2475,3937725,0.32814375,0.6428282828282829,0.4845,0.360125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1544,2440,3767360,0.31394666666666665,0.6327868852459017,0.519,0.3275
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1395,2040,2845800,0.23715,0.6838235294117647,0.5271666666666667,0.3875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2032,3492,7095744,0.591312,0.581901489117984,0.5743333333333334,0.518
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1858,2806,5213548,0.43446233333333334,0.662152530292231,0.5406666666666666,0.44225
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2045,1827,3736215,0.31135125,1.1193212917350848,0.38383333333333336,0.531125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2102,2062,4334324,0.3611936666666667,1.0193986420950534,0.43,0.70025
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2169,2831,6140439,0.51170325,0.7661603673613564,0.5151666666666667,0.583375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1347,2144,2887968,0.240664,0.6282649253731343,0.5415,0.438
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1919,2153,4131607,0.34430058333333335,0.8913144449605203,0.49983333333333335,0.298375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1768,2125,3757000,0.3130833333333333,0.832,0.5096666666666667,0.290875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1568,2423,3799264,0.31660533333333335,0.6471316549731737,0.5143333333333333,0.380625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1440,2832,4078080,0.33984,0.5084745762711864,0.5216666666666666,0.39575
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1544,2656,4100864,0.3417386666666667,0.5813253012048193,0.474,0.35
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1290,2022,2608380,0.217365,0.6379821958456974,0.5183333333333333,0.36425
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1408,2408,3390464,0.28253866666666666,0.584717607973422,0.517,0.34275
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1563,3277,5121951,0.42682925,0.4769606347268843,0.4955,0.434125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1725,3467,5980575,0.49838125,0.49754831266224403,0.5281666666666667,0.461125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2168,3558,7713744,0.642812,0.6093310848791456,0.46266666666666667,0.53825
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3443,2023,6965189,0.5804324166666667,1.7019278299555116,0.445625,0.4685
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,1736,2442,4239312,0.353276,0.7108927108927109,0.50775,0.466
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3055,1907,5825885,0.48549041666666665,1.6019926586261144,0.492375,0.4741666666666667
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1634,2661,4348074,0.3623395,0.614054866591507,0.49133333333333334,0.434625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1524,3276,4992624,0.416052,0.4652014652014652,0.5263333333333333,0.4255
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1464,2962,4336368,0.361364,0.49426063470627957,0.553,0.39675
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1378,3048,4200144,0.350012,0.4520997375328084,0.559,0.40475
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1691,3843,6498513,0.54154275,0.4400208170699974,0.5691666666666667,0.513125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1642,3242,5323364,0.4436136666666667,0.5064774830351635,0.556,0.40525
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1483,3245,4812335,0.40102791666666665,0.4570107858243451,0.5575,0.437625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1648,2934,4835232,0.402936,0.5616905248807089,0.5693333333333334,0.39625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1551,3078,4773978,0.3978315,0.5038986354775828,0.49916666666666665,0.45025
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2303,3414,7862442,0.6552035,0.6745752782659636,0.4731666666666667,0.49375
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,1845,2799,5164155,0.43034625,0.6591639871382636,0.512125,0.49416666666666664
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2357,3612,8513484,0.709457,0.652547065337763,0.4795,0.48
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1948,3749,7303052,0.6085876666666666,0.5196052280608162,0.5106666666666667,0.491125
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3289,1962,6453018,0.5377515,1.6763506625891946,0.575125,0.444
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1612,3216,5184192,0.432016,0.5012437810945274,0.4856666666666667,0.5155
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,1491,2741,4086831,0.34056925,0.5439620576431959,0.562625,0.5051666666666667
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3037,1926,5849262,0.4874385,1.5768431983385254,0.619875,0.51
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1624,3637,5906488,0.49220733333333333,0.44652185867473193,0.513,0.478375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1529,3218,4920322,0.41002683333333334,0.47513983840894963,0.49416666666666664,0.44675
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1333,3276,4366908,0.363909,0.4068986568986569,0.5245,0.42575
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2250,3459,7782750,0.6485625,0.6504770164787511,0.5293333333333333,0.527875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1640,3674,6025360,0.5021133333333333,0.4463799673380512,0.507,0.47975
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1455,3455,5027025,0.41891875,0.4211287988422576,0.5181666666666667,0.461125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1473,2632,3876936,0.323078,0.5596504559270516,0.5685,0.3595
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1530,3271,5004630,0.4170525,0.46774686640171204,0.5443333333333333,0.437125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1322,3164,4182808,0.34856733333333334,0.41782553729456384,0.545,0.41225
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1475,2685,3960375,0.33003125,0.5493482309124768,0.5141666666666667,0.364625
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3808,1722,6557376,0.546448,2.2113821138211383,0.4765,0.413
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2673,1615,4316895,0.35974125,1.655108359133127,0.4815,0.539625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1754,3258,5714532,0.476211,0.5383670963781461,0.5076666666666667,0.5525
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1566,2651,4151466,0.3459555,0.5907204828366655,0.5203333333333333,0.364125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1549,3027,4688823,0.39073525,0.5117277832837793,0.48483333333333334,0.402625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1273,2446,3113758,0.25947983333333335,0.5204415372035978,0.5051666666666667,0.41
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1646,3088,5082848,0.42357066666666665,0.5330310880829016,0.555,0.4595
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1753,3111,5453583,0.45446525,0.5634844101575056,0.5361666666666667,0.438875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2730,1762,4810260,0.400855,1.5493757094211125,0.5006666666666667,0.55325
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1642,3120,5123040,0.42692,0.5262820512820513,0.5576666666666666,0.50775
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1556,3360,5228160,0.43568,0.4630952380952381,0.49666666666666665,0.4455
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1394,3001,4183394,0.34861616666666667,0.46451182939020325,0.519,0.423625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1491,3011,4489401,0.37411675,0.4951843241448024,0.5015,0.397875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1616,3089,4991824,0.4159853333333333,0.5231466494011007,0.5166666666666667,0.410875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1439,2795,4022005,0.33516708333333334,0.5148479427549195,0.5428333333333333,0.376625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1837,3426,6293562,0.5244635,0.536193812025686,0.5521666666666667,0.4535
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1819,3460,6293740,0.5244783333333334,0.5257225433526012,0.5498333333333333,0.43825
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1711,3044,5208284,0.43402366666666664,0.562089356110381,0.5278333333333334,0.41175
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1719,2737,4704903,0.39207525,0.628059919620022,0.4575,0.360625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1885,3424,6454240,0.5378533333333333,0.5505257009345794,0.4711666666666667,0.49175
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1848,3458,6390384,0.532532,0.5344129554655871,0.4673333333333333,0.43425
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2041,3454,7049614,0.5874678333333333,0.5909090909090909,0.5345,0.488
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1870,3320,6208400,0.5173666666666666,0.5632530120481928,0.5003333333333333,0.479
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1689,2803,4734267,0.39452225,0.6025686764181234,0.5421666666666667,0.385375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2171,3426,7437846,0.6198205,0.6336835960303561,0.5088333333333334,0.543
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1604,3327,5336508,0.444709,0.4821160204388338,0.5206666666666667,0.461875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1486,3161,4697246,0.39143716666666667,0.4701043973426131,0.497,0.453375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1503,2805,4215915,0.35132625,0.5358288770053476,0.5171666666666667,0.382875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1637,3432,5618184,0.468182,0.476981351981352,0.4955,0.455
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1577,2909,4587493,0.38229108333333334,0.5421106909590925,0.47683333333333333,0.393875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1582,3240,5125680,0.42714,0.4882716049382716,0.49733333333333335,0.42225
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1580,3351,5294580,0.441215,0.471501044464339,0.474,0.470625
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3810,2137,8141970,0.6784975,1.7828731867103416,0.49425,0.5435
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,1539,2742,4219938,0.3516615,0.5612691466083151,0.547875,0.52
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1301,2659,3459359,0.2882799166666667,0.4892816848439263,0.5048333333333334,0.389375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1288,2706,3485328,0.290444,0.4759793052475979,0.4713333333333333,0.39775
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1811,3361,6086771,0.5072309166666666,0.5388277298423089,0.48683333333333334,0.421375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1651,3097,5113147,0.42609558333333336,0.5330965450435906,0.4535,0.435625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2066,3932,8123512,0.6769593333333334,0.5254323499491353,0.48833333333333334,0.4915
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3738,1703,6365814,0.5304845,2.194950088079859,0.505,0.4785
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1687,3242,5469254,0.45577116666666667,0.5203578038247995,0.5015,0.42775
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1647,3160,5204520,0.43371,0.5212025316455696,0.4805,0.4375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1644,3522,5790168,0.482514,0.46678023850085176,0.5163333333333333,0.48475
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1539,3078,4737042,0.3947535,0.5,0.4578333333333333,0.4405
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1674,3617,6054858,0.5045715,0.462814487144042,0.454,0.500375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1863,3170,5905710,0.4921425,0.5876971608832807,0.4655,0.41725
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1485,2817,4183245,0.34860375,0.5271565495207667,0.4791666666666667,0.423125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1716,2857,4902612,0.408551,0.6006300315015751,0.516,0.391875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1676,2802,4696152,0.391346,0.5981441827266238,0.494,0.4075
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1891,3640,6883240,0.5736033333333334,0.5195054945054945,0.4895,0.47275
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1569,3035,4761915,0.39682625,0.5169686985172982,0.5175,0.415875
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,1701,2760,4694760,0.39123,0.616304347826087,0.499875,0.5013333333333333
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3788,1818,6886584,0.573882,2.0836083608360836,0.508,0.485
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1709,3607,6164363,0.5136969166666666,0.47380094261158856,0.5578333333333333,0.501125
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1715,3434,5889310,0.49077583333333336,0.4994175888177053,0.5738333333333333,0.5115
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3895,2282,8888390,0.7406991666666667,1.7068361086765995,0.486875,0.5343333333333333
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1964,3185,6255340,0.5212783333333333,0.6166405023547881,0.506,0.423375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1640,2954,4844560,0.4037133333333333,0.5551794177386594,0.47333333333333333,0.37
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1676,3376,5658176,0.4715146666666667,0.49644549763033174,0.5176666666666667,0.445
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1370,3234,4430580,0.369215,0.4236239950525665,0.5423333333333333,0.4565
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1561,3620,5650820,0.47090166666666666,0.4312154696132597,0.49083333333333334,0.4905
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1561,3589,5602429,0.4668690833333333,0.43494009473390915,0.5001666666666666,0.488375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1571,3384,5316264,0.443022,0.4642434988179669,0.5335,0.46625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1281,3419,4379739,0.36497825,0.37467095642000586,0.5551666666666667,0.462125
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3714,1787,6636918,0.5530765,2.0783435926133182,0.49575,0.4765
train,normal,0,0,2,3,13,,2021-01-07,4000,3000,1.3333333333333333,1,.jpg,3043,1731,5267433,0.43895275,1.7579433853264008,0.560125,0.4455
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2214,1756,3887784,0.323982,1.2608200455580865,0.488,0.562
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2245,2287,5134315,0.42785958333333335,0.9816353301268037,0.4905,0.563375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1391,2240,3115840,0.25965333333333335,0.6209821428571428,0.5348333333333334,0.3875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1776,3381,6004656,0.500388,0.5252883762200532,0.5003333333333333,0.432875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1631,2980,4860380,0.4050316666666667,0.5473154362416107,0.49116666666666664,0.47825
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1830,3280,6002400,0.5002,0.5579268292682927,0.519,0.44475
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1588,2616,4154208,0.346184,0.6070336391437309,0.588,0.391
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1696,3255,5520480,0.46004,0.5210445468509984,0.5216666666666666,0.410625
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1463,2809,4109567,0.34246391666666665,0.5208259166963333,0.5288333333333334,0.410875
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,1471,3395,4994045,0.41617041666666665,0.4332842415316642,0.5458333333333333,0.447375
train,normal,0,0,2,3,13,,2021-01-07,3000,4000,0.75,1,.jpg,2710,1568,4249280,0.3541066666666667,1.7283163265306123,0.48,0.54225
